,gene_length
AT1G68795,1061.0
AT5G61790,2838.0
AT3G27210,2280.0
AT4G26890,1570.0
AT1G71410,5004.5
AT5G45560,5662.0
AT1G27210,2900.0
AT5G40580,2499.0
AT3G42806,4660.0
AT5G54510,2725.0
AT3G30845,318.0
AT2G27920,3460.0
AT3G29078,3646.0
AT3G12140,3225.0
AT3G54850,2668.0
AT2G07500,2822.0
AT3G20140,1753.0
AT4G17910,2915.0
AT4G22270,2642.5
AT3G15358,1156.0
AT1G55915,3341.5
AT3G28945,5675.0
AT5G59640,4781.0
AT3G52760,1180.0
AT5G18750,3520.0
AT1G29680,1172.0
AT2G34140,1095.0
AT1G75780,2683.0
AT1G36680,1123.0
AT5G02280,988.0
AT5G16020,2799.0
AT3G10455,599.0
AT2G20270,1924.0
AT2G07738,448.0
AT1G34630,2238.0
AT5G06265,3070.0
AT2G22340,1249.0
AT3G16600,2832.0
AT1G03850,1882.0
AT4G02405,1818.0
AT2G17220,2528.0
AT3G02670,885.0
AT1G30795,713.0
AT4G07755,5397.0
AT2G11530,1671.0
AT4G19710,4883.0
AT4G06642,4584.0
AT5G39200,805.0
AT3G16960,453.0
AT1G32585,663.0
AT4G35460,2186.0
AT3G42260,1407.0
AT2G23380,4334.0
AT5G34881,493.0
AT4G09462,468.0
AT3G26200,1931.0
AT3G49140,3881.0
AT2G04600,1683.0
AT4G10510,3281.0
AT5G26800,1561.0
AT5G44540,360.0
AT2G35090,862.0
AT3G58680,1726.0
AT1G58450,903.0
AT2G47590,2322.0
AT2G37190,951.0
AT1G63290,2079.0
AT5G31536,471.0
AT5G24080,3322.0
AT4G37740,2573.0
AT5G01990,2681.0
AT3G18940,2440.0
AT5G27160,3246.0
AT2G25610,1570.0
AT2G36895,1915.0
AT1G40127,5299.0
AT3G45040,3245.0
AT1G32060,2441.0
AT2G22910,3247.0
AT5G42590,2777.0
AT1G76400,2956.0
AT4G38630,2611.0
AT4G35987,2364.0
AT4G07563,3024.0
AT4G04670,4787.0
AT2G47610,1935.0
AT1G21270,3735.0
AT2G43220,2465.0
AT3G27540,2350.0
AT2G06390,127.0
AT1G72430,1205.0
AT3G46345,348.0
AT4G25835,2231.0
AT4G12670,2743.5
AT1G22680,1390.0
AT4G12500,966.0
AT4G17710,3034.0
AT1G56180,2872.0
AT4G32500,4323.0
AT4G09290,1626.0
AT3G19760,2986.0
AT1G74620,750.0
AT1G02205,3671.0
AT3G55590,1833.0
AT2G45990,1914.0
AT1G50640,1737.0
AT4G17240,1916.5
AT5G62820,1326.0
AT1G05990,793.0
AT2G36430,1789.0
AT4G33800,1439.0
AT5G54680,2341.0
AT5G42990,2002.0
AT1G37170,2172.0
AT1G52820,1338.0
AT2G15815,495.0
AT4G18470,2754.0
AT4G34555,1254.0
AT4G28430,2234.0
AT1G78476,2303.0
AT5G28464,1859.0
AT4G13257,972.0
AT1G72720,792.0
AT1G30220,2862.0
AT1G45332,4791.5
AT5G05200,3201.0
AT3G45275,458.0
AT1G18650,2351.0
AT2G41580,3285.0
AT1G43000,1114.5
AT5G04230,3327.0
AT3G08990,1957.0
AT5G36001,1662.0
AT2G07787,1832.0
AT2G22740,3609.0
AT3G26540,2111.0
AT4G06495,1215.0
AT1G08450,4095.0
AT4G08540,2904.0
AT5G15140,2270.0
AT1G58725,1668.0
AT5G41340,2127.0
AT5G59030,1253.0
AT3G56670,961.0
AT3G55740,2837.0
AT1G02560,2388.0
AT5G03340,3464.0
AT3G33572,393.0
AT1G67230,5179.0
AT3G03490,1882.0
AT2G28430,919.0
AT2G30130,1585.0
AT5G07320,2484.0
AT4G28190,2618.0
AT5G24500,1636.0
AT5G14620,3600.0
AT1G10040,2834.0
AT2G30320,2501.0
AT4G35770,1252.0
AT4G25790,1308.0
AT1G35300,2507.0
AT5G52547,1601.0
AT1G74458,1060.0
AT1G14040,4610.0
AT1G24320,4651.0
AT1G15590,1332.0
AT3G48580,1308.0
AT2G24700,2528.0
AT4G20735,1905.0
AT1G35115,3298.0
AT4G39210,3764.0
AT5G51380,2158.0
AT2G02770,1442.0
AT3G32070,576.0
AT2G44180,2729.0
AT3G25840,5323.5
AT1G62680,2927.5
AT4G24080,1184.5
AT3G46380,679.0
AT3G30775,2921.0
AT3G57870,1903.0
AT5G24970,4519.0
AT1G08005,444.0
AT3G17010,2197.0
AT2G18210,961.0
AT3G32389,4563.0
AT1G11820,2486.0
AT5G65530,2646.0
AT4G22810,2043.0
AT1G09500,2098.0
AT5G61440,1952.0
AT4G03670,1109.0
AT2G02160,3046.0
AT3G60270,1041.0
AT1G69860,2547.0
AT3G17760,2356.5
AT3G43025,690.0
AT4G21300,2735.0
AT4G30064,540.0
AT1G10240,3227.0
AT1G40118,1578.0
AT4G16144,3984.0
AT5G65580,309.0
AT3G12430,1026.0
AT1G80740,4655.0
AT5G40500,923.0
AT5G58310,1093.0
AT1G20480,2315.0
AT5G11160,1956.0
AT3G09580,2300.0
AT2G34200,1553.0
AT2G28180,2746.0
AT3G15580,1570.0
AT1G29440,602.0
AT4G22540,4142.0
AT1G17120,2128.0
AT3G04920,1613.0
AT1G39830,6012.0
AT1G69600,1391.0
AT4G20725,2604.0
AT4G06550,5857.0
AT3G06145,976.0
AT3G21620,3536.0
AT4G35030,2782.0
AT1G62225,792.0
AT1G76370,2251.0
AT1G64355,1161.0
AT5G28923,2268.0
AT3G21640,2627.0
AT1G49000,1219.0
AT4G04555,1153.0
AT3G30711,2896.0
AT4G39730,1095.0
AT1G22460,3371.0
AT2G46493,1498.0
AT5G42230,3831.5
AT4G13160,1376.0
AT3G07030,2940.0
AT2G11851,3868.5
AT4G26370,2539.0
AT1G36810,3009.0
AT1G51870,4296.5
AT3G53100,2299.0
AT2G30870,1387.0
AT1G21710,1819.0
AT5G64090,1856.0
AT1G73260,1185.0
AT4G20060,5038.0
AT3G50460,1145.0
AT4G37570,1385.0
AT5G10670,752.0
AT3G23870,2353.0
AT4G31250,3013.0
AT4G18310,916.0
AT5G44850,1290.0
AT4G12410,932.0
AT2G21980,180.0
AT3G29755,3936.0
AT1G56170,1325.5
AT4G16990,5813.0
AT4G29740,3156.0
AT3G54880,1912.0
AT3G22190,2856.0
AT2G25970,4084.0
AT1G79050,3220.0
AT1G10370,1476.0
AT1G71030,1445.5
AT3G29580,1197.0
AT3G52810,2773.0
AT1G22210,2625.0
AT1G56225,953.0
AT1G59820,9082.0
AT2G01180,2000.0
AT4G26800,2220.0
AT1G12725,651.0
AT2G34260,2844.0
AT2G11510,2001.0
AT4G06588,4868.0
AT1G42595,2521.0
AT3G43940,1107.0
AT3G25805,2040.0
AT3G42480,417.0
AT1G17380,2357.0
AT5G60050,2063.0
AT5G17220,1246.0
AT2G45670,3886.0
AT3G20810,2722.0
AT4G08094,1522.0
AT2G39518,1327.0
AT4G06560,2274.0
AT5G17523,1765.0
AT1G05230,5432.5
AT1G05370,3323.0
AT2G23990,1199.0
AT3G29280,1442.0
AT5G55310,5030.0
AT3G18340,1117.0
AT3G58830,1589.0
AT1G49050,2824.0
AT2G11040,3788.0
AT5G24318,2091.0
AT5G46140,1531.5
AT3G15170,1827.0
AT5G42910,1639.0
AT1G15250,954.0
AT5G66850,3859.0
AT2G44220,2049.0
AT5G58320,2166.0
AT5G26200,1263.0
AT4G21410,3525.0
AT2G44840,1113.0
AT1G35650,4465.0
AT3G16525,3224.0
AT3G01600,2443.0
AT4G07518,2695.0
AT4G06580,1680.0
AT4G19980,712.0
AT5G08330,1593.0
AT2G07715,2565.0
AT2G10710,491.0
AT5G01220,3545.5
AT4G01920,2463.0
AT4G04404,1008.0
AT3G13050,2636.0
AT5G44770,1685.0
AT5G55950,2384.5
AT2G26740,1515.0
AT4G01671,174.0
AT5G08470,7139.5
AT5G17847,129.0
AT1G17050,2469.0
AT3G55605,1445.0
AT1G29470,3764.0
AT5G16440,2183.0
AT4G18630,2181.0
AT4G19470,1347.0
AT3G60560,321.0
AT4G14385,2141.0
AT5G40970,2227.0
AT3G17200,1130.0
AT4G08953,462.0
AT2G39340,6568.0
AT5G12250,2687.0
AT2G05700,2188.0
AT5G58090,2133.0
AT5G47500,1949.0
AT3G30745,4104.0
AT1G03600,1315.0
AT2G34238,430.0
AT5G62660,1140.0
AT2G17020,2594.0
AT3G23550,2527.0
AT1G36740,1888.0
AT4G39860,2727.0
AT1G48970,3849.0
AT1G19530,1180.0
AT1G04490,2291.0
AT3G13370,567.0
AT3G42330,915.0
AT5G40310,2874.5
AT5G07960,1401.0
AT3G25590,2342.0
AT4G16100,2507.0
AT2G17970,2488.0
AT3G01311,1557.0
AT1G10750,3639.0
ATCG01010,2241.0
AT5G50460,1539.0
AT1G05205,1239.0
AT2G02760,1973.0
AT3G43380,648.0
AT1G24020,1545.0
AT4G12050,2515.0
AT2G16670,4479.0
AT2G44390,741.0
AT1G17130,2605.0
AT5G45240,5555.5
AT5G25195,244.0
AT5G59270,2308.0
AT5G14110,795.0
AT2G07707,477.0
AT2G36026,552.0
AT2G44570,2142.0
AT2G42670,2951.0
AT3G61630,1530.0
AT2G29525,2450.0
AT5G42100,2120.0
AT1G24480,869.0
AT3G25460,1086.0
AT4G36260,2090.0
AT1G17070,2743.0
AT1G52120,2029.5
AT2G12970,3864.0
AT2G40711,930.5
AT1G60170,2643.0
AT4G07965,718.0
AT5G20320,10055.0
AT5G66020,3533.0
AT2G11035,2153.0
AT2G25170,9982.0
AT2G30310,1326.0
AT1G53670,1605.0
AT1G72010,1718.0
AT5G16450,1606.5
AT2G42960,3450.0
AT3G12540,2407.0
AT2G44070,1766.0
AT3G04430,1481.0
AT2G28650,1941.0
AT3G05020,1323.0
AT2G30980,3949.0
AT3G48840,1308.5
AT5G14810,2151.0
AT2G07599,2417.0
AT2G07240,5232.0
AT4G34300,943.0
AT3G10190,965.0
AT5G39240,610.0
AT1G27810,949.0
AT5G56460,2963.0
AT1G66160,1413.0
AT1G70540,841.0
AT3G18530,1846.0
AT2G16280,2153.0
AT5G54780,3823.0
AT4G33420,1607.5
AT4G38050,3336.0
AT4G06556,5745.0
AT3G13990,5137.5
AT5G15920,4105.0
AT1G80600,2197.0
AT3G06895,163.0
AT1G23270,543.0
AT2G30700,3700.0
AT5G26749,1149.0
AT2G18740,1775.5
AT1G06150,4742.0
AT1G54095,1332.0
AT3G48370,745.0
AT1G11684,357.0
AT2G41130,2127.0
AT2G20340,3080.5
AT3G13500,610.0
AT4G08765,4581.0
AT4G00090,2827.0
AT5G06180,2546.5
AT1G33490,1773.0
AT5G44830,1806.0
AT1G15230,1190.0
AT2G11610,1163.0
AT3G18300,1799.5
AT5G38330,829.0
AT5G23035,530.0
AT2G36880,2067.0
AT5G10880,1175.0
AT5G49015,1343.0
AT4G20720,3061.0
AT5G44800,10631.0
AT2G22941,521.0
AT4G19700,1336.0
AT1G20020,2393.0
AT3G62380,1513.0
AT2G34290,805.0
AT2G43060,1204.0
AT2G46490,839.0
AT1G17090,2080.0
AT3G52310,3794.0
AT1G11000,4299.0
AT3G55380,1992.0
AT1G75120,2089.0
AT2G36310,2780.0
AT3G19280,2834.0
AT3G50020,631.0
AT3G10116,871.0
AT4G02630,1799.0
AT2G43445,1704.0
AT2G12330,5281.0
AT1G67780,3058.5
AT1G66280,3485.0
AT1G43780,3589.0
AT4G25950,833.5
AT3G59150,1592.0
AT4G23190,2849.0
AT3G13120,2338.0
AT2G47960,3725.0
AT5G63790,1450.0
AT4G02490,2067.0
AT2G03810,3711.0
AT4G29670,1898.0
AT1G36610,3063.0
AT2G30520,2970.0
AT4G02020,5359.0
AT4G31830,622.0
AT4G07502,4053.0
AT2G27390,405.0
AT3G48210,2435.0
AT1G68260,1944.0
AT2G22810,1993.0
AT5G66160,2348.0
AT5G55860,3054.0
AT3G45110,456.0
AT5G02070,2326.0
AT4G09320,883.0
AT3G58430,2756.5
AT4G30800,1712.0
AT5G12450,240.0
AT2G18850,3105.5
AT1G35645,1950.0
AT2G45490,1675.0
AT2G38950,4468.0
AT3G16370,2273.0
AT3G63093,1531.0
AT1G53010,537.0
AT1G23830,1129.0
AT4G38590,4437.0
AT5G24620,1764.0
AT5G43030,1858.0
AT3G48660,475.0
AT5G60250,3763.0
AT5G32267,2802.0
AT4G19280,1463.0
AT3G10460,673.0
AT2G01667,102.0
AT4G33470,2956.0
AT5G53520,2696.0
AT2G14080,4621.5
AT4G03480,3125.0
AT3G59790,2004.0
AT3G18120,483.0
AT5G24820,1967.0
AT1G53890,1745.0
AT4G01650,1701.0
AT3G14910,2451.0
AT4G36390,2675.0
AT4G11350,2847.0
AT5G39420,3321.0
AT2G05990,2954.0
AT2G09860,3666.0
AT1G35380,1571.0
AT3G21295,3697.0
AT5G46700,2285.0
AT5G48630,1754.5
AT4G12275,1191.0
AT5G11730,2492.0
AT5G12230,3046.0
AT5G40820,11171.0
AT1G06520,2453.0
AT5G05657,582.0
AT2G32940,5606.0
AT5G47010,7630.0
AT5G65640,2143.0
AT1G14710,3610.0
AT3G14950,3116.0
AT3G42913,2889.0
AT5G50470,639.0
AT4G14240,2999.0
AT2G15940,1881.0
AT5G06640,2309.5
AT3G21200,1986.0
AT3G43640,1483.0
AT3G45000,1182.5
AT2G07430,1264.0
AT4G30290,1513.0
AT1G63300,4314.0
AT4G11430,1444.0
AT4G27597,2196.0
AT4G35165,761.0
AT2G40950,2992.0
AT1G02475,1724.0
AT4G08114,5139.0
AT1G49390,1564.0
AT4G35670,2545.0
AT2G28860,1724.0
AT3G31940,983.0
AT4G19030,1988.0
AT4G22485,1971.0
AT1G09470,2153.0
AT2G24765,2541.0
AT2G30640,2265.0
AT2G19510,514.0
AT5G48175,1479.0
AT4G15800,1209.0
AT3G33151,3085.0
AT3G59470,2030.0
AT3G32910,1528.0
AT3G57700,1023.0
AT1G50450,2719.0
AT4G00580,2013.0
AT1G60200,4681.5
AT1G53060,1108.0
AT1G78440,1540.0
AT3G10570,2096.0
AT1G13040,2008.5
AT1G50840,5499.5
AT3G22220,3371.0
AT2G33490,4843.0
AT5G20550,1575.0
AT3G09032,1024.0
AT4G03270,1667.5
AT1G16000,827.0
AT5G49210,2023.0
AT3G04400,1357.5
AT1G76600,1016.0
AT5G03220,1483.0
AT4G35200,903.0
AT1G78635,930.0
AT4G20550,1336.0
AT5G24660,823.0
AT3G08740,1676.0
AT3G20860,2255.0
AT5G23040,1884.5
AT5G63420,5934.0
AT4G27820,3096.0
ATCG00440,363.0
AT1G30900,3940.0
AT1G65740,1116.0
AT3G01319,141.0
AT5G41820,2803.5
AT4G24130,1012.0
AT5G28480,4956.0
AT3G47890,6821.5
AT3G49155,1307.0
AT3G29380,1118.0
AT4G07456,2801.0
AT5G65080,4737.0
AT1G11160,6760.0
AT4G18195,1658.0
AT5G62165,3907.0
AT2G28400,1190.0
AT1G13485,174.0
AT1G08380,1132.0
AT1G63640,6853.0
AT4G05581,826.0
AT4G11940,795.0
AT1G70180,3052.0
AT2G40900,2716.0
AT1G37669,2565.0
AT4G32620,6214.0
AT5G52720,971.0
AT5G63830,1568.0
AT3G24225,850.0
AT1G12290,3380.5
AT1G08470,2114.0
AT3G54000,2560.0
AT5G05670,2475.0
AT5G28890,699.0
AT5G39220,2569.0
AT4G03690,3174.0
AT5G08440,6542.0
AT3G20880,2346.0
AT3G18957,273.0
AT1G02510,1171.0
AT1G74870,1863.0
AT2G26900,3391.0
AT1G72830,2722.0
AT3G13300,6451.0
AT2G42540,1358.0
AT2G30060,2184.0
AT2G07212,1237.0
AT3G60360,2170.0
AT4G06622,1398.0
AT5G54280,6415.0
AT3G57060,6254.0
AT1G18800,2534.0
AT1G56270,634.0
AT2G06010,2201.0
AT1G53660,2064.0
AT3G44428,333.0
AT4G05470,2141.0
AT5G58440,3164.0
AT5G25180,2479.0
AT4G35970,1887.0
AT5G31736,2733.0
AT2G28660,1991.0
AT3G13890,1589.0
AT1G36927,1317.0
AT3G17170,1848.0
AT4G21860,1753.0
AT3G42545,5658.0
AT4G04000,4583.0
AT5G61000,3377.0
AT3G27180,3251.0
AT4G23882,1341.0
AT5G19100,1660.0
AT1G17430,1869.0
AT3G26570,2695.0
AT4G01120,2956.0
AT4G28400,1657.0
AT2G39730,2947.0
AT1G71180,1443.0
AT5G19470,2519.5
AT3G44450,1165.0
AT5G52080,108.0
AT2G03610,1133.0
AT5G58610,4283.0
AT3G15720,2448.0
AT4G09316,2562.0
AT1G33710,633.0
AT3G02420,3042.0
AT5G35732,1010.5
AT2G07365,562.0
AT1G65541,340.0
AT1G52270,760.0
AT1G68200,2383.5
AT2G05180,1405.0
AT4G09550,1160.0
AT3G15960,2492.0
AT4G01850,2189.5
AT1G03740,3663.5
AT5G52965,363.0
AT1G13120,4176.0
AT2G16970,6133.5
AT5G47180,2939.5
AT4G15150,780.0
AT2G36720,6373.0
AT2G07000,421.0
AT2G39540,627.0
AT4G28390,1879.5
AT2G10200,2489.0
AT1G70850,1719.0
AT5G20060,3393.0
AT1G20130,2421.5
AT1G05590,2553.0
AT5G03210,706.5
AT3G30305,1224.0
AT2G35230,2144.0
AT5G57410,3157.0
AT1G43100,1955.0
AT3G21180,6890.0
AT1G13230,2086.0
AT5G50760,1174.0
AT2G34490,2051.0
AT5G47560,3735.0
AT4G34810,611.0
AT1G15740,4012.0
AT4G14103,1650.0
AT5G37720,3063.5
AT3G43270,3371.0
AT1G43444,4135.0
AT1G67430,1677.5
AT1G25210,1929.5
AT2G18570,1993.0
AT2G27260,1016.0
AT5G61490,1228.0
AT4G35110,2458.0
AT1G06100,1548.0
AT4G07450,2066.0
AT4G01245,554.0
AT3G14100,3247.0
AT5G66400,1058.5
AT5G52055,911.0
AT3G28880,2280.0
AT2G36970,1903.0
AT5G06905,1793.0
AT5G15410,3613.0
AT5G25470,1987.0
AT3G22050,1359.0
AT3G27160,1979.5
AT3G03470,2034.0
AT4G26400,1981.0
AT5G56730,5694.0
AT2G46308,189.0
AT5G55700,3097.5
AT2G38520,660.0
AT5G50423,612.0
AT1G79680,2847.0
AT5G27730,2916.0
AT1G74090,1380.0
AT2G26500,739.0
AT5G34450,949.0
AT1G05620,2567.5
AT4G04078,108.0
AT1G03240,839.0
AT1G21410,2548.0
AT1G42450,3260.0
AT5G14690,1969.5
AT1G79170,350.0
AT3G45070,1093.0
AT3G53075,858.0
AT5G02790,2445.0
AT1G14780,3344.0
AT1G30110,2154.0
AT2G20540,1815.5
AT2G20619,201.0
AT3G54700,2190.5
AT5G37145,1605.0
AT1G11860,2243.0
AT1G65730,3904.0
AT2G13540,6183.0
AT1G58684,1630.0
AT3G24068,486.0
AT3G49320,2497.0
AT4G33510,2403.0
AT4G04620,2149.0
AT3G49700,1693.0
AT3G57610,2530.0
AT1G61490,3939.0
AT1G11100,5653.0
AT5G36650,477.0
AT3G60500,2859.5
AT1G32930,2918.0
AT5G31719,2961.0
AT5G01860,648.0
AT5G45530,3116.0
AT1G62050,2976.0
AT5G04820,1390.0
AT2G15100,4950.0
AT4G27280,1207.0
AT3G07980,7722.0
AT1G07910,8909.5
AT4G23990,3850.0
AT5G28660,709.0
AT4G18230,2060.0
AT1G17450,8699.0
AT4G11710,1644.0
AT5G53040,982.0
AT5G27893,1300.0
AT2G19920,5020.5
AT1G36160,10660.5
AT3G28270,2016.0
AT4G03726,1263.0
AT5G08090,1189.0
AT3G28915,5080.0
AT3G01280,2520.0
AT1G48745,890.0
AT3G21865,2502.0
AT2G25010,2224.0
AT1G04240,1458.0
AT5G54950,501.0
AT4G23700,3476.5
AT3G32320,4669.0
AT1G13110,1940.0
AT1G30550,1668.0
AT3G44390,282.0
AT2G10630,2721.0
AT5G01320,2425.0
AT1G21280,994.0
AT2G11015,441.0
AT4G16860,5653.5
AT3G19895,4359.0
AT4G26510,5515.0
AT3G50530,3521.0
AT3G63340,6767.0
AT1G76340,2088.0
AT1G05650,2178.0
AT2G37120,998.0
AT3G25400,1422.0
AT4G38740,1236.0
AT2G45120,1424.0
AT2G17525,2361.0
AT5G43610,2219.0
AT5G22590,1303.0
AT5G38060,726.5
AT4G33390,2786.0
AT1G28490,2070.0
AT3G08505,2126.0
AT1G76120,1803.5
AT5G40370,1757.5
AT3G28120,207.0
AT3G23170,1042.0
AT4G21890,2096.0
AT3G03130,2494.0
AT1G31830,2373.0
AT5G22770,9106.0
AT5G54610,2089.0
AT5G06850,3566.0
AT3G48040,2177.0
AT1G23205,1067.0
AT3G52340,2330.0
AT4G31354,1277.0
AT3G03270,2174.0
AT3G23610,1917.0
AT2G04770,960.0
AT3G51300,1536.0
AT1G02680,1686.0
AT1G10395,269.0
AT1G51640,2528.0
AT5G38310,973.0
AT1G05100,1341.0
AT3G57750,1296.0
AT5G07430,1903.0
AT2G10280,7231.0
AT2G02800,3420.0
AT3G43355,2021.0
AT5G07250,1755.5
AT1G25410,1029.0
AT5G19633,280.0
AT1G14490,949.0
AT5G47170,741.0
AT1G26690,1734.0
AT5G45469,259.0
AT2G12360,2945.0
AT5G13220,2292.0
AT4G01720,3751.0
AT1G67130,1364.0
AT2G22805,872.0
AT2G36930,1710.0
AT1G76250,2782.0
AT2G07682,4888.0
AT3G32960,739.0
AT3G55750,1770.0
AT4G17340,1533.0
AT3G18430,1778.0
AT3G49510,1167.0
AT2G40095,2257.0
AT1G07110,6172.0
AT3G58020,1970.0
AT3G61790,2137.0
AT3G48050,6356.0
AT5G33125,3624.0
AT2G44578,694.0
AT5G55230,3634.0
AT2G04622,334.0
AT1G66660,1522.0
AT3G45710,2185.0
AT3G03420,1679.5
AT4G11175,1196.0
AT4G08262,5490.0
AT3G57420,3129.0
AT1G11070,4189.0
AT3G32896,929.0
ATCG01060,246.0
AT3G22380,6716.0
AT1G18990,1988.0
AT5G40595,570.0
AT1G26270,3092.0
AT1G03900,2021.0
AT1G10880,1460.0
AT5G31962,1446.0
AT4G12840,2785.0
AT5G48230,3389.0
AT3G59800,2122.0
AT4G02760,4725.0
AT2G30590,2380.0
AT5G51350,3250.0
AT4G25170,2062.0
AT2G18950,3241.0
AT3G62680,1321.0
AT3G53290,1447.0
AT1G07380,4061.0
AT5G11330,1776.0
AT1G56510,6068.0
AT1G67070,2815.0
AT4G12600,1333.0
AT3G43154,1317.0
AT1G76405,1943.0
AT1G36622,1335.0
AT2G25735,1262.0
AT1G72645,959.0
AT4G06591,4335.0
AT1G76620,2812.0
AT1G24120,3199.0
AT4G10800,1975.5
AT1G07473,924.0
AT3G25530,1952.0
AT5G40645,711.0
AT1G21090,1975.5
AT5G56080,1301.0
AT2G40210,1116.0
AT1G49980,5419.0
AT5G14790,2939.0
AT4G20320,4998.0
AT1G45030,372.0
AT1G69500,2118.0
AT4G32390,1626.0
AT2G35830,1040.5
AT3G45446,2086.0
AT5G29975,5904.0
AT1G31520,657.0
AT2G07455,1923.0
AT4G24060,2103.0
AT1G35170,1695.0
AT4G07830,2492.0
AT3G42723,2798.0
AT3G56300,2304.0
AT4G17490,1338.0
AT5G46795,1262.0
AT5G09660,2232.0
AT2G37390,1662.5
AT3G55260,4001.0
AT2G16160,897.0
AT1G36400,521.0
AT2G05335,582.0
AT5G32750,5709.0
AT1G75920,1756.0
AT3G07040,3701.0
AT1G43830,3745.0
AT2G43410,5519.0
AT4G13180,1209.0
AT2G21465,508.0
AT5G05870,1848.0
AT5G05820,2676.0
AT3G46550,1914.0
AT3G16895,677.0
AT1G79630,3151.0
AT5G18950,1811.0
AT1G47790,1170.0
AT5G44950,1500.0
AT5G28820,734.0
AT4G16670,2104.0
AT2G14270,467.0
AT5G47120,2074.0
AT1G61300,2980.0
AT2G14370,2025.0
AT2G23660,1719.0
AT3G04310,1588.5
AT4G17170,1835.0
AT3G24650,3816.0
AT1G51780,2075.0
AT1G78360,1141.0
AT5G06350,5908.5
AT2G37540,2212.0
AT4G12960,1440.0
AT4G10960,2677.0
AT1G07950,1383.5
AT2G20350,679.0
AT3G21050,1263.0
AT4G27110,2543.0
AT3G32223,2011.0
AT2G01440,6117.0
AT1G06225,381.0
AT1G58190,3817.5
AT3G54050,1937.5
AT4G37400,2451.0
AT5G42660,3180.0
AT2G12407,799.0
AT5G64440,4907.0
AT1G43850,5062.0
AT2G04460,1462.0
AT2G11800,4324.0
AT3G07790,2074.0
AT4G05091,415.0
AT1G27250,1067.0
AT1G74929,102.0
AT5G23230,754.0
AT2G07788,2478.0
AT3G13850,1402.0
AT2G14635,467.0
AT2G18980,2106.0
AT3G19040,8396.5
AT2G17900,3606.0
AT1G51890,4116.0
AT2G01510,2782.5
AT3G62520,2118.0
AT5G66560,2037.5
AT2G16010,390.0
AT5G53460,9535.0
AT1G75150,4191.0
AT4G23450,1903.0
AT2G03240,4776.0
AT5G53880,754.0
AT1G77730,1613.0
AT2G06095,1224.0
AT2G37480,2007.0
AT5G32293,2736.0
AT4G08375,4685.0
AT1G07880,1963.0
AT1G26560,3756.0
AT4G13080,1848.0
AT5G62960,2792.0
AT2G24692,628.0
AT5G42310,2842.0
AT5G18636,1262.0
AT5G12900,2724.0
AT2G03180,363.0
AT2G14755,844.0
AT3G01030,1116.0
AT2G41170,2220.0
AT2G02200,3930.0
AT1G70510,6170.0
AT1G30420,8435.0
AT3G59020,7379.0
AT2G11115,516.0
AT2G42240,2463.0
AT4G02340,2020.0
AT3G43170,607.0
AT4G04690,1137.0
AT1G17970,2757.5
AT2G38152,1218.0
AT5G43730,4168.0
AT5G21535,369.0
AT2G25190,1875.0
AT3G27475,2077.0
AT4G16915,1974.0
AT1G70950,2811.0
AT3G24300,1942.0
AT2G04378,1404.0
AT4G13820,2909.0
AT5G19210,2476.0
AT3G20770,2956.0
AT1G34250,471.0
AT5G08139,1710.0
AT2G06775,387.0
AT1G72450,2424.0
AT1G56000,2114.5
AT5G47580,2612.0
AT2G14846,443.0
AT3G28850,2046.0
AT4G06535,681.0
AT3G12090,1742.0
AT4G04265,730.0
AT2G21850,3035.0
AT1G11265,4059.0
AT4G18150,3821.0
AT5G13430,2465.0
AT2G10140,2532.0
AT3G17680,1703.0
AT5G52310,2928.0
AT4G08096,1458.0
AT5G33240,827.0
AT1G67120,26126.0
AT1G60230,2348.0
AT3G58410,1327.5
AT4G25710,1474.0
AT5G55120,2861.0
AT2G46620,2081.0
AT4G08867,1111.0
AT1G16810,1279.0
AT1G16960,1147.0
AT5G08540,1912.0
AT2G10860,3021.0
AT3G07400,5224.0
AT1G32045,188.0
AT3G47040,3021.0
AT1G10540,3126.5
AT3G02110,3138.0
AT1G35090,1009.0
AT3G06540,2879.0
AT4G02075,3176.0
AT1G50520,1842.0
AT4G35490,952.5
AT3G47460,6879.0
AT4G12510,806.0
AT1G65560,2424.5
AT1G11490,1533.5
AT2G37010,4897.0
AT2G14095,1385.0
AT4G15810,3595.0
AT2G40450,951.0
AT5G38740,1363.0
AT1G22400,3310.0
AT5G40940,1300.0
AT2G07710,453.0
AT4G03156,783.0
AT5G33355,695.0
AT5G20260,2782.0
AT5G05735,201.0
AT4G19370,1771.0
AT4G22760,2934.0
AT5G63070,496.0
AT5G04690,2947.0
AT5G24760,2839.0
AT5G18860,5430.0
AT3G52140,8723.5
AT4G06512,756.0
AT3G49480,1262.0
AT5G17190,1003.0
AT2G29550,2141.0
AT5G07940,6507.0
AT4G27520,1948.0
AT4G31560,1173.0
AT3G60980,1465.0
AT3G46650,2369.0
AT4G05523,972.0
AT5G34790,2076.0
AT1G15940,5047.0
AT4G30280,1455.0
AT3G18710,1965.0
AT3G08900,1864.0
AT5G13760,3157.0
AT2G04410,1422.0
AT2G07470,485.0
AT5G53550,3661.0
AT2G16900,2652.0
AT4G23360,1926.0
AT2G28880,4877.0
AT2G34090,2993.0
AT4G06655,442.0
AT5G42210,4526.0
AT5G24490,1860.0
AT5G41430,486.0
AT3G51980,1981.0
AT4G08700,1686.0
